day,meta,r,p,res,trm,cyl,B,E,C,Pa,Pb,S,T,L,V
11,5,5,3,H,cnt,lt,38,8,105,0,1,0,0,0,0
11,5,5,4,I,cnt,lt,28,8,105,7,0,0,0,0,0
11,5,5,5,H,cnt,lt,26,7,181,0,2,0,0,0,0
11,6,6,1,H,cnt,lt,26,11,44,0,0,0,0,0,0
11,6,6,2,I,cnt,lt,52,6,28,2,1,0,0,0,0
11,6,6,3,H,cnt,lt,38,5,66,2,0,0,0,0,0
11,6,6,4,I,cnt,lt,1,1,0,0,1,0,0,0,0
11,6,6,5,H,cnt,lt,3,10,32,1,1,0,0,0,0
11,7,7,1,H,cnt,lt,38,18,186,3,0,0,0,0,0
11,7,7,2,I,cnt,lt,24,3,1,0,1,0,0,0,0
11,7,7,3,H,cnt,lt,84,7,37,0,3,0,0,0,0
11,7,7,4,I,cnt,lt,36,0,7,0,0,0,0,0,0
11,7,7,5,H,cnt,lt,152,1,73,0,0,0,0,0,0
11,8,8,1,H,cnt,lt,14,6,86,0,1,0,0,2,0
11,8,8,2,I,cnt,lt,16,10,33,0,1,0,0,1,0
11,8,8,3,H,cnt,lt,37,31,107,0,1,0,0,0,0
11,8,8,4,I,cnt,lt,48,9,105,5,0,1,0,0,0
11,8,8,5,H,cnt,lt,14,10,78,0,1,0,0,0,0
11,9,1,1,H,tre,dk,42,1,220,0,1,1,0,0,0
11,9,1,2,I,tre,lt,16,2,76,1,0,0,0,0,0
11,9,1,3,H,tre,dk,42,10,110,0,0,0,0,1,0
11,9,1,4,I,tre,dk,34,10,62,1,0,0,0,0,0
11,9,1,5,H,tre,lt,24,8,61,0,0,0,0,0,0
11,10,2,1,H,tre,dk,36,3,92,1,0,0,0,0,0
11,10,2,2,I,tre,lt,38,18,440,8,0,1,0,0,0
11,10,2,3,H,tre,dk,56,14,110,4,0,0,0,0,0
11,10,2,4,I,tre,dk,32,4,220,1,0,0,0,0,0
11,10,2,5,H,tre,lt,74,5,110,0,0,0,0,0,0
11,11,3,1,H,tre,dk,69,3,330,3,2,0,0,0,0
11,11,3,2,I,tre,lt,55,5,100,4,2,0,0,0,0
11,11,3,3,H,tre,dk,14,0,660,0,1,0,0,0,0
11,11,3,4,I,tre,dk,44,2,57,0,2,0,0,0,0
11,11,3,5,H,tre,lt,79,8,330,0,1,0,0,0,0
11,12,4,1,H,tre,dk,37,0,100,0,1,0,0,0,0
11,12,4,2,I,tre,lt,29,6,81,1,1,0,0,0,0
11,12,4,3,H,tre,dk,31,3,108,0,3,0,0,0,0
11,12,4,4,I,tre,dk,82,7,220,0,2,0,0,0,0
11,12,4,5,H,tre,lt,44,4,76,1,0,0,0,0,0
11,13,5,1,H,tre,dk,78,12,100,0,0,0,0,0,0
11,13,5,2,I,tre,lt,45,5,220,0,0,0,0,0,0
11,13,5,3,H,tre,dk,56,6,100,3,0,1,0,0,0
11,13,5,4,I,tre,dk,23,3,95,1,2,2,0,1,0
11,13,5,5,H,tre,lt,37,3,111,0,0,0,0,0,1
11,14,6,1,H,tre,dk,35,4,110,0,1,0,0,0,0
11,14,6,2,I,tre,lt,64,5,550,5,1,1,0,0,0
11,14,6,3,H,tre,dk,99,8,220,1,1,0,0,0,0
11,14,6,4,I,tre,dk,41,5,35,4,0,0,0,0,0
11,14,6,5,H,tre,lt,33,12,100,2,4,0,0,0,0
11,15,7,1,H,tre,dk,35,8,91,1,0,0,0,0,1
11,15,7,2,I,tre,lt,79,12,55,11,0,0,0,1,1
11,15,7,3,H,tre,dk,51,8,220,2,0,1,0,0,0
11,15,7,4,I,tre,dk,2,1,1,0,0,0,0,2,2
11,15,7,5,H,tre,lt,9,8,7,1,0,0,0,0,0
11,16,8,1,H,tre,dk,81,7,169,2,1,0,0,0,0
11,16,8,2,I,tre,lt,24,6,63,0,1,0,0,0,0
11,16,8,3,H,tre,dk,66,2,120,0,1,0,0,0,0
11,16,8,4,I,tre,dk,30,9,52,0,0,0,0,0,3
11,16,8,5,H,tre,lt,24,7,83,0,2,0,0,0,0
11,17,1,1,H,one,dk,42,4,39,0,0,1,0,0,0
11,17,1,2,I,one,lt,23,1,95,1,2,0,0,0,0
11,17,1,3,H,one,dk,36,4,55,1,0,1,0,0,0
11,17,1,4,I,one,dk,38,0,100,0,0,1,0,0,0
11,17,1,5,H,one,lt,107,1,550,0,0,0,0,0,0
11,18,2,1,H,one,dk,27,6,107,0,0,0,0,0,0
11,18,2,2,I,one,lt,21,6,132,0,0,0,0,0,4
11,18,2,3,H,one,dk,47,43,220,35,0,0,0,0,0
11,18,2,4,I,one,dk,46,4,110,3,1,0,0,0,0
11,18,2,5,H,one,lt,42,13,175,0,0,0,0,0,3
11,19,3,1,H,one,dk,56,3,56,0,0,0,0,0,0
11,19,3,2,I,one,lt,23,0,104,1,2,0,0,0,0
11,19,3,3,H,one,dk,43,3,201,0,0,0,0,0,0
11,19,3,4,I,one,dk,34,7,110,0,0,1,0,0,0
11,19,3,5,H,one,lt,13,3,79,0,0,0,0,0,0
11,20,4,1,H,one,dk,42,5,127,0,0,1,0,0,0
11,20,4,2,I,one,lt,45,4,49,3,3,0,0,2,0
11,20,4,3,H,one,dk,34,3,76,2,0,0,0,0,1
11,20,4,4,I,one,dk,37,0,97,2,0,0,0,0,1
11,20,4,5,H,one,lt,34,3,68,0,1,0,0,0,1
11,21,5,1,H,one,dk,36,6,94,0,0,0,0,0,0
11,21,5,2,I,one,lt,47,2,330,2,0,0,0,0,0
11,21,5,3,H,one,dk,44,3,67,3,0,0,0,0,0
11,21,5,4,I,one,dk,23,0,89,1,3,0,0,0,1
11,21,5,5,H,one,lt,34,2,44,1,1,0,0,0,0
11,22,6,1,H,one,dk,43,10,122,1,0,0,0,0,0
11,22,6,2,I,one,lt,33,15,100,5,1,0,0,0,0
11,22,6,3,H,one,dk,44,5,107,1,1,0,0,0,0
11,22,6,4,I,one,dk,61,8,34,4,2,0,0,0,2
11,22,6,5,H,one,lt,20,7,62,1,5,0,0,0,1
11,23,7,1,H,one,dk,22,2,38,0,0,0,0,0,1
11,23,7,2,I,one,lt,30,8,158,1,1,1,0,0,1
11,23,7,3,H,one,dk,60,0,143,1,0,0,0,1,0
11,23,7,4,I,one,dk,42,8,195,2,1,0,0,1,3
11,23,7,5,H,one,lt,27,10,129,3,0,0,0,0,1
11,24,8,1,H,one,dk,59,1,115,0,0,0,0,0,2
11,24,8,2,I,one,lt,90,1,220,0,0,0,0,0,2
11,24,8,3,H,one,dk,81,0,124,0,0,0,0,0,0
11,24,8,4,I,one,dk,67,5,198,6,1,0,0,0,0
11,24,8,5,H,one,lt,158,1,135,0,0,0,0,1,2
14,1,1,1,H,cnt,lt,8,4,116,0,1,0,0,1,1
14,1,1,2,I,cnt,lt,4,1,0,0,0,0,0,1,0
14,1,1,3,H,cnt,lt,105,10,9,4,0,0,0,0,0
14,1,1,4,I,cnt,lt,67,3,52,0,1,0,0,0,0
14,1,1,5,H,cnt,lt,45,17,99,0,1,0,0,1,0
14,2,2,1,H,cnt,lt,95,24,118,0,0,0,0,0,0
14,2,2,2,I,cnt,lt,65,17,63,1,1,0,0,0,0
14,2,2,3,H,cnt,lt,40,7,100,0,0,0,0,0,0
14,2,2,4,I,cnt,lt,43,1,39,1,1,0,0,1,0
14,2,2,5,H,cnt,lt,45,5,92,0,2,0,0,0,0
14,3,3,1,H,cnt,lt,117,12,42,7,0,0,0,1,0
14,3,3,2,I,cnt,lt,34,7,30,1,3,1,0,0,0
14,3,3,3,H,cnt,lt,48,4,110,0,0,0,0,0,0
14,3,3,4,I,cnt,lt,11,2,19,0,1,0,0,0,0
14,3,3,5,H,cnt,lt,31,6,107,0,0,0,0,0,0
14,4,4,1,H,cnt,lt,73,4,110,2,1,0,0,0,0
14,4,4,2,I,cnt,lt,79,7,15,0,1,0,0,0,0
14,4,4,3,H,cnt,lt,37,3,54,0,2,0,0,0,0
14,4,4,4,I,cnt,lt,73,0,18,0,1,0,0,0,0
14,4,4,5,H,cnt,lt,62,5,220,0,1,0,0,0,0
14,5,5,1,H,cnt,lt,33,14,330,0,0,0,0,0,0
14,5,5,2,I,cnt,lt,96,9,41,1,1,0,0,0,0
14,5,5,3,H,cnt,lt,25,0,9,0,1,0,0,0,2
14,5,5,4,I,cnt,lt,58,5,82,2,4,1,0,0,0
14,5,5,5,H,cnt,lt,4,1,12,0,0,0,0,0,0
14,6,6,1,H,cnt,lt,37,12,100,1,2,0,0,0,0
14,6,6,2,I,cnt,lt,21,6,34,1,2,0,0,0,1
14,6,6,3,H,cnt,lt,86,9,110,0,3,0,0,0,0
14,6,6,4,I,cnt,lt,0,2,0,0,0,0,0,0,0
14,6,6,5,H,cnt,lt,10,14,110,0,2,0,0,1,0
14,7,7,1,H,cnt,lt,47,2,440,2,0,0,0,0,0
14,7,7,2,I,cnt,lt,41,2,52,2,1,0,0,0,0
14,7,7,3,H,cnt,lt,22,8,61,0,2,0,1,0,0
14,7,7,4,I,cnt,lt,76,1,33,0,0,0,0,0,0
14,7,7,5,H,cnt,lt,200,8,110,0,11,0,0,0,0
14,8,8,1,H,cnt,lt,21,15,440,0,1,0,0,0,0
14,8,8,2,I,cnt,lt,17,9,78,0,1,0,0,1,0
14,8,8,3,H,cnt,lt,73,8,70,0,0,0,0,0,0
14,8,8,4,I,cnt,lt,46,7,81,0,0,0,0,0,0
14,8,8,5,H,cnt,lt,10,15,181,0,1,0,0,0,1
14,9,1,1,H,tre,lt,23,16,110,0,0,0,0,0,0
14,9,1,2,I,tre,dk,27,3,104,0,1,0,0,0,0
14,9,1,3,H,tre,lt,88,10,100,1,1,0,0,0,0
14,9,1,4,I,tre,lt,93,10,330,0,0,0,0,0,0
14,9,1,5,H,tre,dk,22,4,38,1,0,0,0,0,0
14,10,2,1,H,tre,lt,220,52,110,0,0,0,0,0,0
14,10,2,2,I,tre,dk,53,28,440,6,1,0,0,0,0
14,10,2,3,H,tre,lt,155,9,110,3,2,0,0,0,0
14,10,2,4,I,tre,lt,36,1,220,1,2,0,0,0,0
14,10,2,5,H,tre,dk,61,0,110,0,0,0,0,0,1
14,11,3,1,H,tre,lt,53,1,100,2,0,0,0,0,0
14,11,3,2,I,tre,dk,38,0,55,0,0,0,0,0,1
14,11,3,3,H,tre,lt,102,3,109,1,1,0,0,0,0
14,11,3,4,I,tre,lt,31,4,81,2,1,0,0,1,0
14,11,3,5,H,tre,dk,53,13,110,0,1,0,0,0,0
14,12,4,1,H,tre,lt,65,3,100,0,0,1,0,1,0
14,12,4,2,I,tre,dk,42,2,100,1,3,0,0,1,0
14,12,4,3,H,tre,lt,110,22,110,2,0,0,0,0,0
14,12,4,4,I,tre,lt,53,3,39,3,1,1,0,0,1
14,12,4,5,H,tre,dk,59,2,88,2,0,1,0,0,0
14,13,5,1,H,tre,lt,55,12,110,1,0,0,0,0,0
14,13,5,2,I,tre,dk,96,6,100,0,0,0,0,0,0
14,13,5,3,H,tre,lt,70,2,220,2,1,0,0,0,0
14,13,5,4,I,tre,lt,27,6,100,0,2,1,0,0,0
14,13,5,5,H,tre,dk,50,3,100,0,0,0,0,0,0
14,14,6,1,H,tre,lt,95,27,24,0,0,0,0,0,0
14,14,6,2,I,tre,dk,55,5,100,1,0,0,0,0,0
14,14,6,3,H,tre,lt,96,3,91,0,0,0,0,0,0
14,14,6,4,I,tre,lt,80,6,44,0,0,0,0,0,0
14,14,6,5,H,tre,dk,79,3,220,0,2,0,0,0,0
14,15,7,1,H,tre,lt,52,4,32,0,1,0,0,0,0
14,15,7,2,I,tre,dk,103,5,220,8,2,0,0,0,0
14,15,7,3,H,tre,lt,61,7,100,3,1,0,0,0,0
14,15,7,4,I,tre,lt,77,6,41,1,1,0,0,0,0
14,15,7,5,H,tre,dk,27,8,22,0,1,0,0,0,0
14,16,8,1,H,tre,lt,21,4,75,0,0,0,0,0,0
14,16,8,2,I,tre,dk,58,9,220,2,3,0,0,0,0
14,16,8,3,H,tre,lt,27,3,36,0,0,0,0,0,0
14,16,8,4,I,tre,lt,12,3,47,0,1,0,0,0,0
14,16,8,5,H,tre,dk,61,9,110,0,1,0,0,0,0
14,17,1,1,H,one,lt,76,8,121,1,1,0,0,0,1
14,17,1,2,I,one,dk,46,2,41,0,3,0,0,0,0
14,17,1,3,H,one,lt,71,7,73,1,0,0,0,0,0
14,17,1,4,I,one,lt,88,0,186,0,0,0,0,0,0
14,17,1,5,H,one,dk,110,6,330,0,0,0,0,0,0
14,18,2,1,H,one,lt,49,8,220,0,2,0,0,0,0
14,18,2,2,I,one,dk,42,7,89,2,0,1,0,0,0
14,18,2,3,H,one,lt,100,10,440,10,0,0,0,0,0
14,18,2,4,I,one,lt,76,2,110,4,0,0,0,0,0
14,18,2,5,H,one,dk,47,11,220,3,0,0,0,0,0
14,19,3,1,H,one,lt,36,1,83,0,0,0,0,0,0
14,19,3,2,I,one,dk,57,2,145,0,0,1,0,0,0
14,19,3,3,H,one,lt,45,3,96,0,1,0,0,0,0
14,19,3,4,I,one,lt,48,5,220,2,0,0,0,0,0
14,19,3,5,H,one,dk,43,10,161,4,1,0,0,0,0
14,20,4,1,H,one,lt,62,0,73,0,0,0,0,0,1
14,20,4,2,I,one,dk,37,2,89,1,1,1,0,1,1
14,20,4,3,H,one,lt,97,5,108,1,2,0,0,1,0
14,20,4,4,I,one,lt,81,2,149,2,2,0,0,1,2
14,20,4,5,H,one,dk,74,1,126,3,0,0,0,0,0
14,21,5,1,H,one,lt,62,7,151,0,0,0,0,0,1
14,21,5,2,I,one,dk,61,6,213,1,2,0,0,0,0
14,21,5,3,H,one,lt,67,5,220,2,0,1,0,1,0
14,21,5,4,I,one,lt,48,1,660,3,1,0,0,1,0
14,21,5,5,H,one,dk,9,2,4,0,0,0,0,0,1
14,22,6,1,H,one,lt,50,5,73,1,2,0,0,0,0
14,22,6,2,I,one,dk,97,13,440,1,0,0,0,0,0
14,22,6,3,H,one,lt,47,9,125,2,1,0,0,0,0
14,22,6,4,I,one,lt,60,9,136,1,1,0,0,0,0
14,22,6,5,H,one,dk,12,6,68,0,1,0,0,0,0
14,23,7,1,H,one,lt,85,0,53,1,0,0,0,1,0
14,23,7,2,I,one,dk,45,3,129,4,2,0,0,0,0
14,23,7,3,H,one,lt,220,4,100,2,0,0,0,1,1
14,23,7,4,I,one,lt,48,4,100,2,0,0,0,0,1
14,23,7,5,H,one,dk,60,12,110,6,1,0,0,0,0
14,24,8,1,H,one,lt,79,3,98,1,0,0,0,1,0
14,24,8,2,I,one,dk,172,3,129,0,0,0,0,0,1
14,24,8,3,H,one,lt,126,1,330,0,0,0,0,0,0
14,24,8,4,I,one,lt,90,2,81,1,3,1,0,0,0
14,24,8,5,H,one,dk,110,2,330,0,2,1,0,0,2
18,1,1,1,H,cnt,lt,5,6,14,0,0,0,0,0,0
18,1,1,2,I,cnt,lt,17,4,17,0,1,0,12,1,0
18,1,1,3,H,cnt,lt,220,19,220,1,0,0,0,0,0
18,1,1,4,I,cnt,lt,66,6,24,0,1,0,0,0,0
18,1,1,5,H,cnt,lt,163,15,48,0,0,0,0,1,0
18,2,2,1,H,cnt,lt,23,5,11,0,0,0,0,0,0
18,2,2,2,I,cnt,lt,54,5,220,0,0,0,0,1,0
18,2,2,3,H,cnt,lt,38,3,19,0,1,0,0,0,0
18,2,2,4,I,cnt,lt,64,0,98,1,0,0,0,0,0
18,2,2,5,H,cnt,lt,26,2,1,0,0,0,0,0,0
18,3,3,1,H,cnt,lt,220,9,0,0,2,0,0,0,0
18,3,3,2,I,cnt,lt,330,10,220,1,3,1,0,0,0
18,3,3,3,H,cnt,lt,110,19,100,0,2,0,0,0,0
18,3,3,4,I,cnt,lt,29,5,137,0,0,0,0,0,0
18,3,3,5,H,cnt,lt,27,2,13,0,0,0,0,0,0
18,4,4,1,H,cnt,lt,86,8,100,0,4,0,1,0,0
18,4,4,2,I,cnt,lt,87,7,35,1,0,0,0,0,0
18,4,4,3,H,cnt,lt,56,5,110,0,5,0,0,0,0
18,4,4,4,I,cnt,lt,198,5,100,0,3,0,0,0,0
18,4,4,5,H,cnt,lt,100,4,220,0,5,0,0,0,0
18,5,5,1,H,cnt,lt,14,2,2,0,1,0,0,1,0
18,5,5,2,I,cnt,lt,38,10,18,0,1,0,0,2,0
18,5,5,3,H,cnt,lt,53,2,10,0,1,0,0,0,0
18,5,5,4,I,cnt,lt,8,8,20,0,1,0,1,2,0
18,5,5,5,H,cnt,lt,4,1,0,0,1,0,1,1,0
18,6,6,1,H,cnt,lt,2,1,1,0,1,0,0,1,0
18,6,6,2,I,cnt,lt,10,3,1,0,1,0,0,3,0
18,6,6,3,H,cnt,lt,49,10,220,0,1,0,0,0,0
18,6,6,4,I,cnt,lt,1,0,0,0,1,0,5,4,0
18,6,6,5,H,cnt,lt,1,6,5,0,0,0,0,2,0
18,7,7,1,H,cnt,lt,112,19,880,1,0,0,0,0,0
18,7,7,2,I,cnt,lt,34,2,31,0,0,0,1,0,0
18,7,7,3,H,cnt,lt,220,11,100,0,0,0,0,0,0
18,7,7,4,I,cnt,lt,220,2,550,0,3,0,0,0,0
